user_id,request_type,type_id,request_timestamp
1hByfiRq,Fraud,5,2019-03-05 15:58:39
GcTUMfxc,Fraud,5,2019-04-06 14:34:36
OYylWfJY,Complaint about a store item,3,2019-04-29 19:56:15
ww0qnZJY,Sale of counterfeited items,4,2019-03-21 18:40:58
orCFi8uA,Website not working,1,2019-03-28 14:48:21
NSMnMDH3,Complaint about a store item,3,2019-04-29 17:25:43
UJvYFZ5H,Sale of counterfeited items,4,2019-03-22 20:49:42
UvsQxSi3,Fraud,5,2019-04-17 14:34:13
C68QM1Qa,The review was deleted,7,2019-03-09 19:25:50
BVWDC7Lf,Fraud,5,2019-03-29 14:31:27
vx5OoOMq,Fraud,5,2019-03-27 15:23:30
HNB7008S,Complaint about a video review,8,2019-04-25 13:48:57
ugl7hjRb,The review was deleted,7,2019-04-13 11:49:23
MJiMVbe8,Complaint about a video review,8,2019-04-01 18:49:47
1AeoMGqw,Fake reviews,2,2019-03-28 10:58:33
lpZP0RqG,Sale of counterfeited items,4,2019-04-29 17:55:47
3oGEZVyL,Complaint about a store item,3,2019-03-21 19:54:46
7X0iy944,Fraud,5,2019-04-21 12:24:14
YREAMYWv,Fake reviews,2,2019-03-07 12:46:43
TdFumne5,Fraud,5,2019-04-15 21:54:33
jPXV3pMM,Website not working,1,2019-03-07 11:46:29
DgHnlfVi,Sale of prohibited items,6,2019-03-18 17:21:31
gQdMCnCz,Complaint about a video review,8,2019-03-03 11:14:37
fxUf4DXV,Fraud,5,2019-04-04 11:24:14
tmaHNaKJ,Sale of prohibited items,6,2019-04-23 20:46:53
iYSAyApK,Fake reviews,2,2019-03-18 11:37:57
wfZll5cm,Fraud,5,2019-03-02 21:25:41
OQVMH9LO,Fraud,5,2019-04-17 10:22:52
j7dbgMoH,Website not working,1,2019-04-05 18:54:16
WhHZV18M,The review was deleted,7,2019-03-09 14:26:29
MMp8sIHh,The review was deleted,7,2019-03-27 13:25:26
LgNsI4An,Fraud,5,2019-03-20 13:27:19
GfAMYOqh,Sale of prohibited items,6,2019-03-20 14:30:46
mubySBKI,Fake reviews,2,2019-04-25 19:39:32
kjs2l5qD,Complaint about a store item,3,2019-04-01 20:18:23
WcIa0Xjm,Fraud,5,2019-04-14 21:51:21
hQxJh8PC,Complaint about a store item,3,2019-03-05 15:51:17
5SbLTFJU,Sale of prohibited items,6,2019-03-30 10:11:12
pMZljhH2,Complaint about a video review,8,2019-03-15 11:59:35
8RLivN3B,Complaint about a video review,8,2019-04-30 15:57:41
sJJr19eY,The review was deleted,7,2019-03-29 20:33:30
IUBRE8gJ,Sale of counterfeited items,4,2019-03-05 17:39:54
mdwfvXx2,Sale of prohibited items,6,2019-03-04 19:24:49
OE9JQM0I,Complaint about a video review,8,2019-03-17 14:23:16
GWsO4X3r,Sale of prohibited items,6,2019-04-24 10:20:39
rjmtsqst,Complaint about a store item,3,2019-04-15 20:24:17
fwQb7TWS,Sale of counterfeited items,4,2019-03-08 10:29:45
VAf8fSjn,Fraud,5,2019-03-21 12:16:44
Rdc34IqL,Fraud,5,2019-03-18 21:51:34
I1hlqr1N,Complaint about a store item,3,2019-04-14 20:42:49
rcVRes9I,Complaint about a store item,3,2019-03-08 12:26:49
5I09UdOn,Fraud,5,2019-04-11 10:43:46
sboT3UwK,Sale of prohibited items,6,2019-04-20 13:27:51
y2Opht8x,Complaint about a video review,8,2019-04-05 18:45:26
XYTgp77t,Complaint about a store item,3,2019-03-11 14:42:33
zwZ8n2RS,Sale of counterfeited items,4,2019-04-13 12:37:16
Y1chSUEt,Website not working,1,2019-04-12 12:28:28
GF9zBGIv,Fake reviews,2,2019-03-19 11:33:21
8DwUeaKo,Fraud,5,2019-04-14 19:36:48
TKXgD601,Fraud,5,2019-04-17 14:15:41
HS5mRwv0,Complaint about a video review,8,2019-03-04 14:37:40
E7whrjuk,The review was deleted,7,2019-03-05 10:35:40
uaE7JrIW,Fraud,5,2019-03-02 15:54:41
i2yTUPht,Complaint about a store item,3,2019-04-16 11:50:44
x6RMjj8C,Complaint about a store item,3,2019-04-16 19:24:39
skkNZQA9,Complaint about a store item,3,2019-04-13 10:18:26
uppP47uW,Complaint about a video review,8,2019-03-16 13:10:23
5gANzUOD,Sale of counterfeited items,4,2019-04-25 12:40:32
OjWIHyLk,Fraud,5,2019-04-13 12:18:35
MHuiPWT6,Complaint about a store item,3,2019-03-17 20:55:45
ZPvdZmLB,Sale of prohibited items,6,2019-03-09 20:55:49
nqHAWVDH,Sale of counterfeited items,4,2019-03-19 14:50:48
BCBDcxb9,Complaint about a video review,8,2019-04-26 18:54:44
sr1AMb1X,The review was deleted,7,2019-04-01 14:16:33
cfWxRisW,Complaint about a store item,3,2019-04-16 14:34:59
xbgj1Tdu,Fake reviews,2,2019-03-30 18:50:36
oHZgfPEd,Sale of prohibited items,6,2019-03-13 21:47:58
PgVDtwVI,Complaint about a video review,8,2019-03-03 17:50:37
VnSV8V3g,Website not working,1,2019-04-12 14:39:38
Nb9yL38R,Sale of prohibited items,6,2019-04-24 15:21:43
BU9YSxVE,Sale of counterfeited items,4,2019-03-30 18:22:39
QIBH3k6I,Fake reviews,2,2019-03-26 21:26:40
ILUb3mv0,Complaint about a video review,8,2019-04-01 12:33:34
j07uf4Nl,The review was deleted,7,2019-03-25 16:32:30
sY9ZWrrG,Complaint about a video review,8,2019-04-13 12:47:24
OIaXWdUP,Fake reviews,2,2019-04-14 15:56:22
BpVbxAV3,Fraud,5,2019-04-27 10:49:20
H8MwA3bQ,Website not working,1,2019-03-22 21:23:19
F089aFM8,Complaint about a video review,8,2019-04-14 11:10:52
K1zJpIFC,Fake reviews,2,2019-03-23 14:21:59
U6RzqRoq,The review was deleted,7,2019-03-30 20:26:59
bcZxlsxu,Fake reviews,2,2019-03-25 17:22:12
8ls3RteD,Complaint about a store item,3,2019-04-29 13:52:16
kMSXoteK,Sale of prohibited items,6,2019-04-23 16:34:59
zQn49lqy,Complaint about a store item,3,2019-04-01 14:42:14
eFrWBzf9,Website not working,1,2019-04-11 13:23:43
EhaZKGy0,Website not working,1,2019-04-17 21:20:31
90sYcBaN,Complaint about a video review,8,2019-03-15 15:25:32
4Z8MT5N6,Sale of prohibited items,6,2019-04-27 17:20:55
bCJfNgwZ,Complaint about a store item,3,2019-04-18 13:41:18
yN3CzqcF,Sale of counterfeited items,4,2019-04-30 17:26:39
9bFBnWK9,Complaint about a store item,3,2019-03-10 15:50:28
5vGn2Ekg,Website not working,1,2019-03-06 21:11:58
ThZJKslt,The review was deleted,7,2019-03-06 14:40:46
pIUxMmvh,Complaint about a store item,3,2019-04-10 11:41:28
au2OWNFo,The review was deleted,7,2019-04-04 10:42:23
UZ7vqlVp,The review was deleted,7,2019-03-14 15:15:52
XB0jjYCn,Fake reviews,2,2019-03-12 17:12:19
5aqSq3YS,Fraud,5,2019-03-13 19:58:50
awXwQQIG,Fraud,5,2019-03-26 12:30:42
Aa4cJugf,Fake reviews,2,2019-04-24 15:21:54
Kh4WzINS,Complaint about a video review,8,2019-03-18 12:41:48
roMxzI7h,Complaint about a store item,3,2019-03-11 18:22:32
ySuPVdeA,Fake reviews,2,2019-04-25 15:50:42
GkrP5IXX,Sale of prohibited items,6,2019-03-01 15:18:13
dYOkEie4,Sale of counterfeited items,4,2019-04-11 19:53:50
di7gpuO1,Website not working,1,2019-03-26 15:30:54
ZCi4acDa,The review was deleted,7,2019-03-20 21:31:26
SiRyTKsg,The review was deleted,7,2019-03-01 12:36:16
YEKuIoqn,Sale of counterfeited items,4,2019-04-28 17:57:48
hmTi5mnC,Complaint about a store item,3,2019-03-18 13:21:15
63bvyRNL,Fraud,5,2019-04-25 17:55:50
7wDELkVA,Sale of counterfeited items,4,2019-03-06 21:56:46
UEEoROeV,Complaint about a store item,3,2019-03-23 13:50:47
Jpa3jKJp,Complaint about a store item,3,2019-04-16 18:23:10
4qctvreo,Complaint about a store item,3,2019-03-28 18:18:29
qKbHWzPl,Complaint about a store item,3,2019-03-24 15:39:46
xQ485kAX,Complaint about a store item,3,2019-04-12 14:28:41
ShlVfq31,Complaint about a video review,8,2019-04-04 14:11:49
zNdHQuDK,Fraud,5,2019-04-17 10:37:18
WArxWUUz,Fraud,5,2019-03-22 17:55:51
muzbm668,Fraud,5,2019-03-05 12:22:44
lL14Ir3l,Fraud,5,2019-04-25 16:47:42
KrGNOOnx,Sale of prohibited items,6,2019-04-08 14:43:55
60YYeBIh,The review was deleted,7,2019-03-22 16:30:29
dW9ht2I6,The review was deleted,7,2019-03-24 13:16:47
fJS25mRI,Sale of prohibited items,6,2019-03-25 11:46:10
F57303UB,Complaint about a video review,8,2019-03-07 12:21:31
1AB3vBUq,Complaint about a video review,8,2019-04-04 20:26:14
PD3TrLu1,Complaint about a video review,8,2019-03-01 12:49:32
BDtV2pDE,Fraud,5,2019-03-09 12:11:25
uJvk6AbY,Complaint about a video review,8,2019-03-19 18:16:47
NBt7b7TL,The review was deleted,7,2019-04-14 17:49:48
oPmQcGzJ,Complaint about a video review,8,2019-04-16 18:31:29
8xlxzkdG,Sale of counterfeited items,4,2019-03-22 17:36:13
jnCZZXbH,Fraud,5,2019-04-24 16:21:15
ydbABnyy,Sale of prohibited items,6,2019-04-08 13:11:30
ywoH12xf,Fraud,5,2019-03-17 10:48:58
YRlv8jOu,The review was deleted,7,2019-03-17 12:58:44
XHWKRpCA,Fake reviews,2,2019-03-16 10:24:30
4z1hTvx8,Website not working,1,2019-04-13 11:35:23
x6QQoC5O,Complaint about a store item,3,2019-04-26 21:55:44
OoZkIxZc,Sale of prohibited items,6,2019-04-17 14:44:27
najrpc79,The review was deleted,7,2019-03-18 10:18:32
y8xy8ame,Fraud,5,2019-04-15 18:26:53
H0Hh5RPn,Sale of prohibited items,6,2019-04-30 17:39:32
QtJDoJiB,The review was deleted,7,2019-04-14 11:29:20
o3JA3KrQ,Website not working,1,2019-04-26 18:15:14
YWF2EAxS,Sale of counterfeited items,4,2019-03-17 12:45:59
B0Q0o0S1,Fraud,5,2019-04-02 21:32:15
WAKNd8xP,Complaint about a video review,8,2019-03-06 21:53:29
AdYQ1A33,Complaint about a video review,8,2019-03-01 15:20:18
nPAyfLsf,The review was deleted,7,2019-04-20 13:55:53
jUgWtwOV,The review was deleted,7,2019-03-22 14:28:29
CJaeg5Pz,Website not working,1,2019-03-11 21:50:52
UCpOBxVY,The review was deleted,7,2019-04-11 20:15:30
mu9P3k2f,Sale of prohibited items,6,2019-03-29 19:39:12
JVrGLcAV,Complaint about a video review,8,2019-03-26 21:20:38
Nx4svjw3,Complaint about a store item,3,2019-03-02 13:32:32
ppSIVSPH,Complaint about a store item,3,2019-04-02 13:34:23
2ZcwbxZY,Complaint about a video review,8,2019-04-15 14:21:21
lTYavi1r,Sale of counterfeited items,4,2019-04-02 14:48:26
rCH9W9NO,Sale of counterfeited items,4,2019-04-02 12:47:39
MAOSTcT9,Fake reviews,2,2019-04-23 13:58:46
bHbnrhtd,Complaint about a store item,3,2019-04-23 11:29:53
PkNgM9b0,Fake reviews,2,2019-03-21 20:39:53
sxjtBw1J,Sale of counterfeited items,4,2019-03-27 10:31:21
EQK5dmUX,The review was deleted,7,2019-03-11 20:25:29
5elZ1yHy,Complaint about a video review,8,2019-03-13 10:29:33
OOMtLBXL,Complaint about a video review,8,2019-04-16 17:57:58
yoXGcpaE,Fraud,5,2019-03-25 18:30:33
LmHcvHnw,Website not working,1,2019-04-24 12:31:35
wSlxQkRR,Fraud,5,2019-04-20 16:43:50
FdRPo5Ik,Complaint about a store item,3,2019-04-20 18:51:14
Ljcryljv,Sale of counterfeited items,4,2019-04-04 16:59:49
USvP7tXH,Website not working,1,2019-04-20 14:56:59
gdS3fola,Complaint about a store item,3,2019-04-13 19:48:49
wYgPlLTB,Sale of counterfeited items,4,2019-03-22 16:27:13
9VhNfMVM,Fake reviews,2,2019-03-09 20:28:12
Pg4jrAZn,Fraud,5,2019-04-11 21:14:40
Nn3L6ryl,Complaint about a store item,3,2019-03-07 19:49:54
CsszuTmN,Website not working,1,2019-04-27 19:29:13
pDSoOzCY,Complaint about a store item,3,2019-03-19 21:40:12
ptHPZNcF,Sale of prohibited items,6,2019-03-17 20:49:22
GJyKmLYf,Complaint about a video review,8,2019-03-02 14:59:20
oxb55BDn,Complaint about a store item,3,2019-04-02 12:35:55
yqBxbZUB,Complaint about a video review,8,2019-04-11 21:46:44
v9DVJpHv,Sale of counterfeited items,4,2019-03-23 17:36:26
vqrWZNMX,Sale of counterfeited items,4,2019-04-28 20:47:57
8ErafNOJ,Website not working,1,2019-03-27 16:54:42
uBogpLRP,The review was deleted,7,2019-04-06 11:54:27
20WgFAfP,The review was deleted,7,2019-03-06 14:32:26
8kIgaqhz,Fake reviews,2,2019-04-01 12:31:40
GMLSnvKn,Fraud,5,2019-03-02 17:18:29
ac0uvc1J,Website not working,1,2019-04-28 13:20:21
Xhdzp6Jc,Website not working,1,2019-03-01 13:40:34
ao3WVnCW,The review was deleted,7,2019-04-17 18:45:30
fxRPzsvn,Fraud,5,2019-04-16 15:53:24
CuSCw97z,Website not working,1,2019-03-04 10:44:22
Z929S0sv,Fake reviews,2,2019-03-02 12:55:58
HyRt0oyV,Complaint about a store item,3,2019-04-29 20:35:57
rwmLdwwx,Complaint about a video review,8,2019-03-29 21:11:53
u2W6NG7O,Fraud,5,2019-04-19 10:34:51
JHEei9st,Fraud,5,2019-04-03 12:51:14
IstXPJRK,Fraud,5,2019-04-02 13:25:36
8pCLOBFC,Complaint about a video review,8,2019-04-29 17:35:28
5gPt8gMM,Fraud,5,2019-04-25 14:29:29
VQVeso2d,Fake reviews,2,2019-04-30 20:50:38
eMvm5OzL,Website not working,1,2019-03-20 20:40:44
kWwGmoHf,Complaint about a store item,3,2019-04-29 12:53:40
dhz264Pa,Fraud,5,2019-03-29 10:28:38
BDyT65cx,Sale of counterfeited items,4,2019-04-17 12:12:12
A9hw0ft3,Complaint about a video review,8,2019-03-28 11:57:13
ng9Y09Sk,Complaint about a store item,3,2019-03-11 13:36:47
dtPAmgvp,Website not working,1,2019-03-13 13:38:50
hxn6NGRS,Sale of prohibited items,6,2019-04-29 10:19:35
rB4zG7yC,Fraud,5,2019-03-21 13:22:57
xSzA1BMa,Fraud,5,2019-03-25 20:42:57
LiV9S9i4,The review was deleted,7,2019-04-28 14:28:21
vlwuYcJy,Complaint about a store item,3,2019-03-16 11:29:19
yn3lAIw7,Website not working,1,2019-04-24 16:32:22
B1F2XEUd,Complaint about a video review,8,2019-04-02 12:17:28
GfipKWwt,Complaint about a store item,3,2019-04-21 20:20:12
9QSY7Uqy,Sale of counterfeited items,4,2019-04-05 16:25:20
Os0oYTMI,Sale of prohibited items,6,2019-04-03 12:18:14
tnFR5MUN,Fake reviews,2,2019-04-30 10:14:43
q6Xjtdms,Complaint about a video review,8,2019-04-02 18:34:54
dKHT63mg,Complaint about a store item,3,2019-04-05 14:14:36
n8MW4Vfr,Website not working,1,2019-04-01 13:39:28
INyNruUR,Complaint about a video review,8,2019-03-28 16:49:32
zOY5Gj8b,Sale of counterfeited items,4,2019-03-17 11:18:55
WFwTSXWi,Fraud,5,2019-04-19 10:47:35
abj0BCHD,Sale of counterfeited items,4,2019-04-28 17:34:27
lFtju6P8,Complaint about a store item,3,2019-04-23 12:37:26
2avZ0Vos,Website not working,1,2019-04-24 10:15:50
dvsc1WNX,Fake reviews,2,2019-04-05 14:49:55
4DXv1BuH,Fake reviews,2,2019-04-28 12:55:58
Wj3SUvtT,Complaint about a video review,8,2019-03-12 19:14:44
hlikeQNL,Sale of counterfeited items,4,2019-04-08 14:32:40
qpntqnnF,Sale of counterfeited items,4,2019-04-07 20:10:25
v4ScTpPd,Website not working,1,2019-04-07 18:56:53
KKPofkwY,Complaint about a store item,3,2019-04-27 19:47:56
6qem9nfY,Fake reviews,2,2019-03-07 16:46:48
QdZ3gavb,The review was deleted,7,2019-03-01 18:53:51
bJh4HvKw,Complaint about a video review,8,2019-03-18 19:15:30
fXfbNr9U,Sale of counterfeited items,4,2019-03-30 20:21:32
mLGaXjLD,Fake reviews,2,2019-03-02 13:11:24
5sKDl8eZ,Sale of prohibited items,6,2019-04-19 10:26:46
vECmMBY8,Fraud,5,2019-03-19 16:24:43
RqZhe6tP,Sale of counterfeited items,4,2019-03-26 19:50:26
DvimKmdZ,Complaint about a video review,8,2019-04-10 14:51:39
tV5Lof9M,Fraud,5,2019-04-14 13:41:14
quo4VbLl,Complaint about a store item,3,2019-04-06 20:28:17
qfrtrs88,Sale of prohibited items,6,2019-04-06 20:33:18
cGPpZgW4,Complaint about a video review,8,2019-04-15 13:12:49
eeV3Cz2s,Fraud,5,2019-04-13 12:43:23
AJM0SuEg,Website not working,1,2019-03-29 16:23:12
m741CugW,The review was deleted,7,2019-04-05 15:26:42
JvDan6wL,Sale of prohibited items,6,2019-03-04 13:55:41
Ye69v2rQ,Complaint about a store item,3,2019-04-15 10:47:37
AJ8CtZAk,Sale of counterfeited items,4,2019-04-09 18:41:19
OZIyS86a,Fraud,5,2019-04-01 17:31:13
4ngnISis,Sale of counterfeited items,4,2019-04-02 21:43:47
iBunO5dg,Fraud,5,2019-04-25 17:12:39
DAIS0vFg,Fraud,5,2019-04-04 11:14:32
rWjlQhAE,Complaint about a video review,8,2019-03-21 12:40:53
0cvHJDje,Complaint about a store item,3,2019-04-14 15:49:19
XAF0KpmD,Fraud,5,2019-03-04 14:31:15
uagzcZDG,Website not working,1,2019-03-14 21:34:21
pyiwTjgj,Website not working,1,2019-03-06 18:20:19
2F26ckGu,Complaint about a store item,3,2019-04-05 14:46:23
6tX5aaab,Fake reviews,2,2019-04-15 13:38:51
RbXfsjc3,Complaint about a store item,3,2019-03-09 18:14:18
JRXfgfnN,Website not working,1,2019-04-28 13:45:26
KWFepcIb,Website not working,1,2019-03-29 14:35:44
cA47JCVO,Complaint about a store item,3,2019-04-01 10:56:44
Cb5HEpEK,Sale of counterfeited items,4,2019-03-10 11:32:45
Wq3NZsdN,Fake reviews,2,2019-03-25 14:15:34
z78NGSKS,Sale of prohibited items,6,2019-04-30 19:37:18
h01nBG9y,Fake reviews,2,2019-03-30 13:40:54
MRETWsov,Complaint about a store item,3,2019-03-25 16:36:37
fuhadLMb,Sale of prohibited items,6,2019-03-19 21:14:15
L4uQcicL,Complaint about a video review,8,2019-03-02 11:52:11
kfKBcugG,Complaint about a video review,8,2019-03-23 19:21:57
u4bwBFGb,Sale of prohibited items,6,2019-04-29 19:58:37
Wts8choB,Complaint about a store item,3,2019-04-10 11:58:51
8vNg7wJo,Complaint about a video review,8,2019-03-30 21:22:43
pkZ44JPm,Complaint about a store item,3,2019-03-26 18:27:23
wdonMktk,Complaint about a video review,8,2019-04-12 21:27:44
PER1ZZXx,Complaint about a video review,8,2019-03-03 12:41:48
rlWg63Pl,Complaint about a video review,8,2019-04-30 18:29:31
HbhqpVRc,Complaint about a store item,3,2019-04-10 12:56:41
F8KTNqSE,Fake reviews,2,2019-04-15 10:57:42
MUToBahm,Website not working,1,2019-04-29 11:46:54
DT9B4VtM,Fake reviews,2,2019-04-20 10:51:43
U0uugeMT,Fake reviews,2,2019-03-22 17:28:44
syQHgfU4,Complaint about a video review,8,2019-03-24 12:17:35
F7sFltE9,Complaint about a video review,8,2019-03-15 15:57:23
9ryw1TgC,Complaint about a video review,8,2019-03-01 19:40:32
8ghnOT5X,Website not working,1,2019-04-23 20:13:31
lC5glLD2,Website not working,1,2019-03-13 16:42:55
mUdceUm7,Sale of prohibited items,6,2019-04-07 13:52:47
4qOx91tn,Fraud,5,2019-03-16 11:18:50
2fpJgaC2,Fraud,5,2019-03-18 10:20:57
vajJrJOn,Fraud,5,2019-04-18 10:44:48
5keg8J3B,Complaint about a store item,3,2019-04-10 18:48:10
yT8vu7q2,Complaint about a video review,8,2019-03-15 17:49:22
ctEQ0HCu,Fraud,5,2019-04-03 16:12:20
10tU6Fxb,Complaint about a store item,3,2019-03-27 17:55:54
JhtcwbRK,Fraud,5,2019-03-19 21:34:41
c5Is097O,The review was deleted,7,2019-03-29 18:44:43
Ycpo5Unm,Complaint about a video review,8,2019-04-11 11:42:19
kfw420iM,Complaint about a store item,3,2019-04-26 12:24:29
pMezdhTx,The review was deleted,7,2019-03-14 15:55:26
0RwsItUS,Fraud,5,2019-04-06 14:36:59
kc5zkxAw,Sale of prohibited items,6,2019-03-27 15:34:16
86GZaYwQ,Fake reviews,2,2019-03-19 15:48:46
uh8J1syF,Complaint about a video review,8,2019-03-13 10:34:28
t0RB7Lmx,Fraud,5,2019-04-09 17:32:54
B7BuGSAy,Website not working,1,2019-03-02 18:31:42
6X0OF5EB,Complaint about a store item,3,2019-04-23 17:30:21
dQ4DCfeo,Complaint about a store item,3,2019-04-02 14:13:30
nSwKhw7e,Complaint about a store item,3,2019-03-02 10:53:54
UE5G4T3x,Complaint about a store item,3,2019-03-24 10:21:57
uwPq9D2m,Website not working,1,2019-04-20 15:45:55
